I,pattern,epsilon,chi,undercover_n,undercover_norm_n,cons_n,cons_norm_n,perf_n,perf_norm_n,max_auto_n,min_auto_n,mean_auto_n,lagrange_n
50,Medium,0,3,347.0,6.9399999999999995,304.25,6.085,0.0,0.0,0.17749,-0.38413,-0.15434,347.0
50,Medium,0,4,347.0,6.9399999999999995,304.25,6.085,0.0,0.0,0.17749,-0.38413,-0.15434,347.0
50,Medium,0,5,347.0,6.9399999999999995,304.25,6.085,0.0,0.0,0.17749,-0.38413,-0.15434,347.0
50,Medium,0,6,347.0,6.9399999999999995,304.25,6.085,0.0,0.0,0.17749,-0.38413,-0.15434,347.0
50,Medium,0,7,347.0,6.9399999999999995,304.25,6.085,0.0,0.0,0.17749,-0.38413,-0.15434,347.0
50,Medium,0,8,347.0,6.9399999999999995,304.25,6.085,0.0,0.0,0.17749,-0.38413,-0.15434,347.0
50,Medium,0.01,3,357.46375,7.149275,304.25,6.085,10.46375,0.20927500000000002,0.17749,-0.38413,-0.15434,347.0
50,Medium,0.01,4,364.085,7.2817,304.25,6.085,17.084999999999994,0.34169999999999995,0.17749,-0.38413,-0.15434,347.0
50,Medium,0.01,5,367.32624999999996,7.346525,304.25,6.085,20.32625000000001,0.4065250000000001,0.17749,-0.38413,-0.15434,347.0
50,Medium,0.01,6,369.91124999999994,7.398225,304.25,6.085,22.91125,0.458225,0.17749,-0.38413,-0.15434,347.0
50,Medium,0.01,7,371.34749999999997,7.426950000000001,304.25,6.085,24.34750000000001,0.4869500000000002,0.17749,-0.38413,-0.15434,347.0
50,Medium,0.01,8,372.40000000000003,7.448,304.25,6.085,25.400000000000002,0.508,0.17749,-0.38413,-0.15434,347.0
50,Medium,0.02,3,367.9275,7.358550000000001,304.25,6.085,20.9275,0.41855000000000003,0.17749,-0.38413,-0.15434,347.0
50,Medium,0.02,4,381.17,7.623399999999999,304.25,6.085,34.16999999999999,0.6833999999999999,0.17749,-0.38413,-0.15434,347.0
50,Medium,0.02,5,387.65250000000003,7.753050000000001,304.25,6.085,40.65250000000002,0.8130500000000002,0.17749,-0.38413,-0.15434,347.0
50,Medium,0.02,6,392.8225,7.856450000000001,304.25,6.085,45.8225,0.91645,0.17749,-0.38413,-0.15434,347.0
50,Medium,0.02,7,395.695,7.9139,304.25,6.085,48.69500000000002,0.9739000000000004,0.17749,-0.38413,-0.15434,347.0
50,Medium,0.02,8,397.79999999999995,7.9559999999999995,304.25,6.085,50.800000000000004,1.016,0.17749,-0.38413,-0.15434,347.0
50,Medium,0.03,3,378.39124999999996,7.567824999999999,304.25,6.085,31.391249999999992,0.6278249999999999,0.17749,-0.38413,-0.15434,347.0
50,Medium,0.03,4,398.255,7.965100000000001,304.25,6.085,51.255000000000024,1.0251000000000003,0.17749,-0.38413,-0.15434,347.0
50,Medium,0.03,5,407.97875,8.159575,304.25,6.085,60.97875000000002,1.2195750000000005,0.17749,-0.38413,-0.15434,347.0
50,Medium,0.03,6,415.73375000000004,8.314675,304.25,6.085,68.73375000000003,1.3746750000000008,0.17749,-0.38413,-0.15434,347.0
50,Medium,0.03,7,420.0425,8.40085,304.25,6.085,73.04250000000003,1.4608500000000006,0.17749,-0.38413,-0.15434,347.0
50,Medium,0.03,8,423.20000000000005,8.463999999999999,304.25,6.085,76.19999999999999,1.524,0.17749,-0.38413,-0.15434,347.0
50,Medium,0.04,3,388.85499999999996,7.7771,304.25,6.085,41.855,0.8371000000000001,0.17749,-0.38413,-0.15434,347.0
50,Medium,0.04,4,415.34000000000003,8.3068,304.25,6.085,68.33999999999997,1.3667999999999998,0.17749,-0.38413,-0.15434,347.0
50,Medium,0.04,5,428.305,8.5661,304.25,6.085,81.30500000000004,1.6261000000000003,0.17749,-0.38413,-0.15434,347.0
50,Medium,0.04,6,438.6450000000001,8.7729,304.25,6.085,91.645,1.8329,0.17749,-0.38413,-0.15434,347.0
50,Medium,0.04,7,444.39000000000004,8.887800000000002,304.25,6.085,97.39000000000004,1.9478000000000009,0.17749,-0.38413,-0.15434,347.0
50,Medium,0.04,8,448.59999999999997,8.972,304.25,6.085,101.60000000000001,2.032,0.17749,-0.38413,-0.15434,347.0
50,Medium,0.05,3,399.31875,7.986375000000002,304.25,6.085,52.31875000000001,1.0463750000000003,0.17749,-0.38413,-0.15434,347.0
