I,pattern,epsilon,chi,undercover_n,undercover_norm_n,cons_n,cons_norm_n,perf_n,perf_norm_n,max_auto_n,min_auto_n,mean_auto_n,lagrange_n
150,Medium,0.03,6,1708.1590101250924,11.387726734167277,1004.5049509489753,6.696699672993181,208.15901012509198,1.3877267341672805,0.2619,-0.45489,-0.10634,1500.0
150,Medium,0.03,7,1733.482277451825,11.556548516345497,1004.5049509489753,6.696699672993181,233.48227745182464,1.5565485163454975,0.2619,-0.45489,-0.10634,1500.0
150,Medium,0.03,8,1739.7686140854878,11.598457427236589,1004.5049509489753,6.696699672993181,239.768614085488,1.5984574272365863,0.2619,-0.45489,-0.10634,1500.0
150,Medium,0.04,3,1618.9619804968224,10.793079869978815,1004.5049509489753,6.696699672993181,118.96198049682235,0.7930798699788155,0.2619,-0.45489,-0.10634,1500.0
150,Medium,0.04,4,1652.8641587146442,11.019094391430963,1004.5049509489753,6.696699672993181,152.8641587146441,1.019094391430961,0.2619,-0.45489,-0.10634,1500.0
150,Medium,0.04,5,1728.8966339621686,11.52597755974779,1004.5049509489753,6.696699672993181,228.89663396216886,1.525977559747793,0.2619,-0.45489,-0.10634,1500.0
150,Medium,0.04,6,1777.545346833457,11.850302312223038,1004.5049509489753,6.696699672993181,277.5453468334561,1.85030231222304,0.2619,-0.45489,-0.10634,1500.0
150,Medium,0.04,7,1811.3097032691003,12.075398021793998,1004.5049509489753,6.696699672993181,311.3097032691001,2.0753980217940007,0.2619,-0.45489,-0.10634,1500.0
150,Medium,0.04,8,1819.6914854473175,12.131276569648788,1004.5049509489753,6.696699672993181,319.69148544731763,2.1312765696487834,0.2619,-0.45489,-0.10634,1500.0
150,Medium,0.05,3,1648.7024756210285,10.991349837473525,1004.5049509489753,6.696699672993181,148.70247562102813,0.9913498374735202,0.2619,-0.45489,-0.10634,1500.0
150,Medium,0.05,4,1691.0801983933059,11.273867989288707,1004.5049509489753,6.696699672993181,191.08019839330544,1.2738679892887037,0.2619,-0.45489,-0.10634,1500.0
150,Medium,0.05,5,1786.120792452711,11.907471949684746,1004.5049509489753,6.696699672993181,286.120792452711,1.9074719496847403,0.2619,-0.45489,-0.10634,1500.0
150,Medium,0.05,6,1846.9316835418197,12.312877890278799,1004.5049509489753,6.696699672993181,346.9316835418199,2.312877890278799,0.2619,-0.45489,-0.10634,1500.0
150,Medium,0.05,7,1889.137129086374,12.594247527242501,1004.5049509489753,6.696699672993181,389.13712908637456,2.5942475272424974,0.2619,-0.45489,-0.10634,1500.0
150,Medium,0.05,8,1899.614356809147,12.66409571206098,1004.5049509489753,6.696699672993181,399.6143568091466,2.664095712060979,0.2619,-0.45489,-0.10634,1500.0
150,Medium,0.06,3,1678.442970745234,11.189619804968226,1004.5049509489753,6.696699672993181,178.44297074523385,1.1896198049682256,0.2619,-0.45489,-0.10634,1500.0
150,Medium,0.06,4,1729.2962380719664,11.52864158714644,1004.5049509489753,6.696699672993181,229.29623807196603,1.5286415871464416,0.2619,-0.45489,-0.10634,1500.0
150,Medium,0.06,5,1843.3449509432537,12.28896633962169,1004.5049509489753,6.696699672993181,343.3449509432535,2.2889663396216906,0.2619,-0.45489,-0.10634,1500.0
