I,epsilon,chi,undercover_norm,cons_norm,understaffing_norm,perf_norm
100,0,3,8.960000000000012,7.08960394708284,8.96,0.0
100,0,4,8.960000000000012,7.08960394708284,8.96,0.0
100,0,5,8.960000000000012,7.08960394708284,8.96,0.0
100,0,6,8.960000000000012,7.08960394708284,8.96,0.0
100,0,7,8.960000000000012,7.08960394708284,8.96,0.0
100,0,8,8.960000000000012,7.08960394708284,8.96,0.0
100,0.01,3,9.209473267193598,7.08960394708284,8.96,0.24947326719360047
100,0.01,4,9.316135643431224,7.08960394708284,8.96,0.35613564343122495
100,0.01,5,9.405959405807462,7.08960394708284,8.96,0.44595940580746163
100,0.01,6,9.46277425729261,7.08960394708284,8.96,0.5027742572926106
100,0.01,7,9.498628712738155,7.08960394708284,8.96,0.5386287127381547
100,0.01,8,9.54387128699558,7.08960394708284,8.96,0.5838712869955812
100,0.02,3,9.4589465343872,7.08960394708284,8.96,0.49894653438720094
100,0.02,4,9.672271286862449,7.08960394708284,8.96,0.7122712868624499
100,0.02,5,9.851918811614924,7.08960394708284,8.96,0.8919188116149233
100,0.02,6,9.965548514585223,7.08960394708284,8.96,1.0055485145852212
100,0.02,7,10.037257425476314,7.08960394708284,8.96,1.0772574254763094
100,0.02,8,10.127742573991162,7.08960394708284,8.96,1.1677425739911624
100,0.03,3,9.708419801580801,7.08960394708284,8.96,0.7484198015808018
100,0.03,4,10.028406930293675,7.08960394708284,8.96,1.0684069302936738
100,0.03,5,10.297878217422385,7.08960394708284,8.96,1.337878217422386
100,0.03,6,10.46832277187783,7.08960394708284,8.96,1.5083227718778318
100,0.03,7,10.575886138214463,7.08960394708284,8.96,1.615886138214465
100,0.03,8,10.711613860986747,7.08960394708284,8.96,1.7516138609867447
100,0.04,3,9.957893068774402,7.08960394708284,8.96,0.9978930687744019
100,0.04,4,10.384542573724904,7.08960394708284,8.96,1.4245425737248998
100,0.04,5,10.743837623229846,7.08960394708284,8.96,1.7838376232298465
100,0.04,6,10.971097029170439,7.08960394708284,8.96,2.0110970291704424
100,0.04,7,11.114514850952617,7.08960394708284,8.96,2.154514850952619
100,0.04,8,11.295485147982328,7.08960394708284,8.96,2.335485147982325
100,0.05,3,10.207366335968002,7.08960394708284,8.96,1.2473663359680027
100,0.05,4,10.74067821715613,7.08960394708284,8.96,1.7806782171561253
100,0.05,5,11.189797029037305,7.08960394708284,8.96,2.2297970290373095
100,0.05,6,11.473871286463053,7.08960394708284,8.96,2.513871286463052
100,0.05,7,11.653143563690772,7.08960394708284,8.96,2.6931435636907755
100,0.05,8,11.879356434977902,7.08960394708284,8.96,2.919356434977902
100,0.06,3,10.456839603161605,7.08960394708284,8.96,1.4968396031616036
100,0.06,4,11.096813860587345,7.08960394708284,8.96,2.1368138605873477
100,0.06,5,11.635756434844769,7.08960394708284,8.96,2.675756434844772
100,0.06,6,11.976645543755668,7.08960394708284,8.96,3.0166455437556636
100,0.06,7,12.19177227642893,7.08960394708284,8.96,3.23177227642893
100,0.06,8,12.463227721973487,7.08960394708284,8.96,3.5032277219734893
100,0.07,3,10.706312870355205,7.08960394708284,8.96,1.746312870355205
100,0.07,4,11.452949504018575,7.08960394708284,8.96,2.492949504018572
100,0.07,5,12.081715840652238,7.08960394708284,8.96,3.1217158406522376
100,0.07,6,12.479419801048271,7.08960394708284,8.96,3.5194198010482762
100,0.07,7,12.730400989167094,7.08960394708284,8.96,3.770400989167093
100,0.07,8,13.047099008969063,7.08960394708284,8.96,4.087099008969065
100,0.08,3,10.955786137548804,7.08960394708284,8.96,1.9957861375488037
100,0.08,4,11.8090851474498,7.08960394708284,8.96,2.8490851474497996
100,0.08,5,12.527675246459687,7.08960394708284,8.96,3.567675246459693
100,0.08,6,12.982194058340877,7.08960394708284,8.96,4.022194058340885
100,0.08,7,13.269029701905241,7.08960394708284,8.96,4.309029701905238
100,0.08,8,13.630970295964644,7.08960394708284,8.96,4.67097029596465
100,0.09,3,11.205259404742405,7.08960394708284,8.96,2.2452594047424044
100,0.09,4,12.165220790881023,7.08960394708284,8.96,3.2052207908810217
100,0.09,5,12.973634652267164,7.08960394708284,8.96,4.0136346522671635
100,0.09,6,13.484968315633497,7.08960394708284,8.96,4.524968315633492
100,0.09,7,13.807658414643388,7.08960394708284,8.96,4.847658414643393
100,0.09,8,14.214841582960222,7.08960394708284,8.96,5.254841582960223
100,0.1,3,11.454732671936005,7.08960394708284,8.96,2.4947326719360055
100,0.1,4,12.521356434312251,7.08960394708284,8.96,3.5613564343122506
100,0.1,5,13.419594058074615,7.08960394708284,8.96,4.459594058074619
100,0.1,6,13.987742572926106,7.08960394708284,8.96,5.027742572926104
100,0.1,7,14.346287127381542,7.08960394708284,8.96,5.386287127381551
100,0.1,8,14.798712869955802,7.08960394708284,8.96,5.838712869955804
