I,pattern,epsilon,chi,undercover_n,undercover_norm_n,cons_n,cons_norm_n,perf_n,perf_norm_n,max_auto_n,min_auto_n,mean_auto_n,lagrange_n
100,Medium,0,3,634.0,6.339999999999998,789.2673274494873,7.892673274494882,0.0,0.0,0.13203,-0.45489,-0.20823,634.0
100,Medium,0,4,634.0,6.339999999999998,789.2673274494873,7.892673274494882,0.0,0.0,0.13203,-0.45489,-0.20823,634.0
100,Medium,0,5,634.0,6.339999999999998,789.2673274494873,7.892673274494882,0.0,0.0,0.13203,-0.45489,-0.20823,634.0
100,Medium,0,6,634.0,6.339999999999998,789.2673274494873,7.892673274494882,0.0,0.0,0.13203,-0.45489,-0.20823,634.0
100,Medium,0,7,634.0,6.339999999999998,789.2673274494873,7.892673274494882,0.0,0.0,0.13203,-0.45489,-0.20823,634.0
100,Medium,0,8,634.0,6.339999999999998,789.2673274494873,7.892673274494882,0.0,0.0,0.13203,-0.45489,-0.20823,634.0
100,Medium,0.01,3,660.6128713182304,6.6061287131823,789.2673274494873,7.892673274494882,26.612871318230205,0.2661287131823022,0.13203,-0.45489,-0.20823,634.0
100,Medium,0.01,4,675.574158446943,6.755741584469432,789.2673274494873,7.892673274494882,41.57415844694309,0.4157415844694305,0.13203,-0.45489,-0.20823,634.0
100,Medium,0.01,5,683.2199010212004,6.832199010212006,789.2673274494873,7.892673274494882,49.219901021200506,0.49219901021200535,0.13203,-0.45489,-0.20823,634.0
100,Medium,0.01,6,689.9929703281309,6.899929703281307,789.2673274494873,7.892673274494882,55.99297032813117,0.5599297032813112,0.13203,-0.45489,-0.20823,634.0
100,Medium,0.01,7,693.0200000311012,6.930200000311015,789.2673274494873,7.892673274494882,59.02000003110142,0.5902000003110145,0.13203,-0.45489,-0.20823,634.0
100,Medium,0.01,8,697.3040594370423,6.973040594370419,789.2673274494873,7.892673274494882,63.304059437042056,0.6330405943704205,0.13203,-0.45489,-0.20823,634.0
100,Medium,0.02,3,687.2257426364602,6.872257426364603,789.2673274494873,7.892673274494882,53.22574263646041,0.5322574263646044,0.13203,-0.45489,-0.20823,634.0
100,Medium,0.02,4,717.1483168938861,7.171483168938863,789.2673274494873,7.892673274494882,83.14831689388618,0.831483168938861,0.13203,-0.45489,-0.20823,634.0
100,Medium,0.02,5,732.4398020424011,7.324398020424013,789.2673274494873,7.892673274494882,98.43980204240101,0.9843980204240107,0.13203,-0.45489,-0.20823,634.0
100,Medium,0.02,6,745.9859406562624,7.459859406562624,789.2673274494873,7.892673274494882,111.98594065626234,1.1198594065626224,0.13203,-0.45489,-0.20823,634.0
100,Medium,0.02,7,752.0400000622027,7.52040000062203,789.2673274494873,7.892673274494882,118.04000006220284,1.180400000622029,0.13203,-0.45489,-0.20823,634.0
100,Medium,0.02,8,760.6081188740843,7.606081188740842,789.2673274494873,7.892673274494882,126.60811887408411,1.266081188740841,0.13203,-0.45489,-0.20823,634.0
100,Medium,0.03,3,713.8386139546907,7.138386139546903,789.2673274494873,7.892673274494882,79.83861395469066,0.7983861395469063,0.13203,-0.45489,-0.20823,634.0
100,Medium,0.03,4,758.7224753408291,7.587224753408294,789.2673274494873,7.892673274494882,124.7224753408291,1.247224753408292,0.13203,-0.45489,-0.20823,634.0
100,Medium,0.03,5,781.6597030636015,7.8165970306360135,789.2673274494873,7.892673274494882,147.65970306360143,1.4765970306360146,0.13203,-0.45489,-0.20823,634.0
100,Medium,0.03,6,801.9789109843932,8.019789109843934,789.2673274494873,7.892673274494882,167.97891098439345,1.679789109843935,0.13203,-0.45489,-0.20823,634.0
100,Medium,0.03,7,811.0600000933044,8.110600000933044,789.2673274494873,7.892673274494882,177.06000009330427,1.770600000933043,0.13203,-0.45489,-0.20823,634.0
100,Medium,0.03,8,823.9121783111262,8.239121783111258,789.2673274494873,7.892673274494882,189.91217831112613,1.8991217831112617,0.13203,-0.45489,-0.20823,634.0
100,Medium,0.04,3,740.4514852729208,7.404514852729205,789.2673274494873,7.892673274494882,106.45148527292082,1.0645148527292088,0.13203,-0.45489,-0.20823,634.0
100,Medium,0.04,4,800.2966337877723,8.002966337877723,789.2673274494873,7.892673274494882,166.29663378777235,1.662966337877722,0.13203,-0.45489,-0.20823,634.0
100,Medium,0.04,5,830.8796040848019,8.308796040848023,789.2673274494873,7.892673274494882,196.87960408480203,1.9687960408480214,0.13203,-0.45489,-0.20823,634.0
100,Medium,0.04,6,857.9718813125249,8.579718813125247,789.2673274494873,7.892673274494882,223.9718813125247,2.239718813125245,0.13203,-0.45489,-0.20823,634.0
100,Medium,0.04,7,870.0800001244057,8.700800001244057,789.2673274494873,7.892673274494882,236.08000012440567,2.360800001244058,0.13203,-0.45489,-0.20823,634.0
100,Medium,0.04,8,887.2162377481685,8.872162377481683,789.2673274494873,7.892673274494882,253.21623774816823,2.532162377481682,0.13203,-0.45489,-0.20823,634.0
100,Medium,0.05,3,767.0643565911512,7.670643565911509,789.2673274494873,7.892673274494882,133.06435659115095,1.3306435659115103,0.13203,-0.45489,-0.20823,634.0
100,Medium,0.05,4,841.8707922347148,8.418707922347158,789.2673274494873,7.892673274494882,207.87079223471542,2.078707922347155,0.13203,-0.45489,-0.20823,634.0
100,Medium,0.05,5,880.0995051060021,8.80099505106002,789.2673274494873,7.892673274494882,246.0995051060023,2.4609950510600225,0.13203,-0.45489,-0.20823,634.0
100,Medium,0.05,6,913.9648516406556,9.139648516406558,789.2673274494873,7.892673274494882,279.9648516406559,2.799648516406558,0.13203,-0.45489,-0.20823,634.0
100,Medium,0.05,7,929.1000001555069,9.291000001555073,789.2673274494873,7.892673274494882,295.10000015550776,2.9510000015550752,0.13203,-0.45489,-0.20823,634.0
100,Medium,0.05,8,950.5202971852104,9.505202971852102,789.2673274494873,7.892673274494882,316.52029718521044,3.1652029718521035,0.13203,-0.45489,-0.20823,634.0
100,Medium,0.06,3,793.6772279093815,7.936772279093813,789.2673274494873,7.892673274494882,159.67722790938132,1.5967722790938126,0.13203,-0.45489,-0.20823,634.0
100,Medium,0.06,4,883.4449506816588,8.834449506816583,789.2673274494873,7.892673274494882,249.4449506816582,2.494449506816584,0.13203,-0.45489,-0.20823,634.0
100,Medium,0.06,5,929.3194061272026,9.293194061272029,789.2673274494873,7.892673274494882,295.31940612720285,2.953194061272029,0.13203,-0.45489,-0.20823,634.0
100,Medium,0.06,6,969.9578219687866,9.699578219687869,789.2673274494873,7.892673274494882,335.9578219687869,3.35957821968787,0.13203,-0.45489,-0.20823,634.0
100,Medium,0.06,7,988.120000186608,9.88120000186609,789.2673274494873,7.892673274494882,354.12000018660854,3.541200001866086,0.13203,-0.45489,-0.20823,634.0
100,Medium,0.06,8,1013.8243566222525,10.138243566222524,789.2673274494873,7.892673274494882,379.82435662225225,3.7982435662225233,0.13203,-0.45489,-0.20823,634.0
100,Medium,0.07,3,820.2900992276111,8.202900992276112,789.2673274494873,7.892673274494882,186.29009922761125,1.8629009922761128,0.13203,-0.45489,-0.20823,634.0
100,Medium,0.07,4,925.0191091286018,9.250191091286018,789.2673274494873,7.892673274494882,291.0191091286016,2.910191091286016,0.13203,-0.45489,-0.20823,634.0
100,Medium,0.07,5,978.5393071484035,9.785393071484037,789.2673274494873,7.892673274494882,344.5393071484038,3.445393071484038,0.13203,-0.45489,-0.20823,634.0
100,Medium,0.07,6,1025.9507922969185,10.259507922969181,789.2673274494873,7.892673274494882,391.9507922969182,3.919507922969183,0.13203,-0.45489,-0.20823,634.0
100,Medium,0.07,7,1047.1400002177104,10.471400002177102,789.2673274494873,7.892673274494882,413.14000021771045,4.131400002177104,0.13203,-0.45489,-0.20823,634.0
100,Medium,0.07,8,1077.1284160592943,10.771284160592948,789.2673274494873,7.892673274494882,443.12841605929475,4.431284160592947,0.13203,-0.45489,-0.20823,634.0
100,Medium,0.08,3,846.9029705458421,8.469029705458416,789.2673274494873,7.892673274494882,212.90297054584164,2.1290297054584175,0.13203,-0.45489,-0.20823,634.0
100,Medium,0.08,4,966.5932675755441,9.665932675755446,789.2673274494873,7.892673274494882,332.5932675755447,3.325932675755444,0.13203,-0.45489,-0.20823,634.0
100,Medium,0.08,5,1027.7592081696043,10.27759208169604,789.2673274494873,7.892673274494882,393.75920816960405,3.937592081696043,0.13203,-0.45489,-0.20823,634.0
100,Medium,0.08,6,1081.9437626250492,10.819437626250489,789.2673274494873,7.892673274494882,447.9437626250494,4.47943762625049,0.13203,-0.45489,-0.20823,634.0
100,Medium,0.08,7,1106.1600002488117,11.061600002488117,789.2673274494873,7.892673274494882,472.16000024881134,4.721600002488116,0.13203,-0.45489,-0.20823,634.0
100,Medium,0.08,8,1140.432475496336,11.404324754963367,789.2673274494873,7.892673274494882,506.43247549633645,5.064324754963364,0.13203,-0.45489,-0.20823,634.0
100,Medium,0.09,3,873.5158418640716,8.735158418640715,789.2673274494873,7.892673274494882,239.5158418640717,2.395158418640717,0.13203,-0.45489,-0.20823,634.0
