I,pattern,epsilon,chi,undercover_n,undercover_norm_n,cons_n,cons_norm_n,perf_n,perf_norm_n,max_auto_n,min_auto_n,mean_auto_n,lagrange_n
50,Medium,0.08,4,603.0585365853658,12.061170731707318,320.0731707317073,6.401463414634149,126.05853658536587,2.521170731707317,0.28476,-0.40226,-0.11312,477.0
50,Medium,0.08,5,634.5180487804878,12.690360975609751,320.0731707317073,6.401463414634149,157.51804878048765,3.150360975609752,0.28476,-0.40226,-0.11312,477.0
50,Medium,0.08,6,665.1970731707318,13.303941463414633,320.0731707317073,6.401463414634149,188.19707317073167,3.7639414634146333,0.28476,-0.40226,-0.11312,477.0
50,Medium,0.08,7,676.8282926829271,13.536565853658539,320.0731707317073,6.401463414634149,199.8282926829269,3.9965658536585376,0.28476,-0.40226,-0.11312,477.0
50,Medium,0.08,8,694.9551219512196,13.899102439024388,320.0731707317073,6.401463414634149,217.95512195121947,4.359102439024391,0.28476,-0.40226,-0.11312,477.0
50,Medium,0.09,3,566.578536585366,11.331570731707318,320.0731707317073,6.401463414634149,89.57853658536591,1.7915707317073182,0.28476,-0.40226,-0.11312,477.0
50,Medium,0.09,4,618.8158536585365,12.376317073170728,320.0731707317073,6.401463414634149,141.81585365853653,2.8363170731707297,0.28476,-0.40226,-0.11312,477.0
50,Medium,0.09,5,654.2078048780489,13.084156097560975,320.0731707317073,6.401463414634149,177.20780487804876,3.5441560975609745,0.28476,-0.40226,-0.11312,477.0
50,Medium,0.09,6,688.7217073170733,13.774434146341466,320.0731707317073,6.401463414634149,211.72170731707322,4.234434146341463,0.28476,-0.40226,-0.11312,477.0
50,Medium,0.09,7,701.8068292682927,14.036136585365856,320.0731707317073,6.401463414634149,224.80682926829272,4.496136585365855,0.28476,-0.40226,-0.11312,477.0
50,Medium,0.09,8,722.1995121951218,14.443990243902432,320.0731707317073,6.401463414634149,245.19951219512205,4.903990243902439,0.28476,-0.40226,-0.11312,477.0
50,Medium,0.1,3,576.5317073170733,11.530634146341466,320.0731707317073,6.401463414634149,99.53170731707317,1.9906341463414634,0.28476,-0.40226,-0.11312,477.0
50,Medium,0.1,4,634.5731707317074,12.691463414634146,320.0731707317073,6.401463414634149,157.5731707317073,3.1514634146341467,0.28476,-0.40226,-0.11312,477.0
50,Medium,0.1,5,673.89756097561,13.477951219512192,320.0731707317073,6.401463414634149,196.89756097560974,3.9379512195121955,0.28476,-0.40226,-0.11312,477.0
50,Medium,0.1,6,712.2463414634146,14.244926829268296,320.0731707317073,6.401463414634149,235.24634146341472,4.7049268292682935,0.28476,-0.40226,-0.11312,477.0
50,Medium,0.1,7,726.7853658536584,14.53570731707317,320.0731707317073,6.401463414634149,249.78536585365856,4.995707317073171,0.28476,-0.40226,-0.11312,477.0
50,Medium,0.1,8,749.4439024390243,14.988878048780487,320.0731707317073,6.401463414634149,272.4439024390244,5.448878048780486,0.28476,-0.40226,-0.11312,477.0
