I,pattern,epsilon,chi,undercover_n,undercover_norm_n,cons_n,cons_norm_n,perf_n,perf_norm_n,max_auto_n,min_auto_n,mean_auto_n,lagrange_n
150,Medium,0.07,4,1622.9893458551983,10.819928972367988,1091.60870311042,7.277391354069474,503.9893558551986,3.3599290390346566,0.29752,-0.50752,-0.15774,1119.0
150,Medium,0.07,5,1740.916519768241,11.606110131788274,1091.60870311042,7.277391354069474,621.9165297682416,4.146110198454944,0.29752,-0.50752,-0.15774,1119.0
150,Medium,0.07,6,1820.3649980291123,12.135766653527414,1091.60870311042,7.277391354069474,701.3650080291119,4.67576672019408,0.29752,-0.50752,-0.15774,1119.0
150,Medium,0.07,7,1851.9502154204147,12.346334769469433,1091.60870311042,7.277391354069474,732.9502254204153,4.8863348361361005,0.29752,-0.50752,-0.15774,1119.0
150,Medium,0.07,8,1879.5302154204144,12.530201436136096,1091.60870311042,7.277391354069474,760.5302254204145,5.070201502802763,0.29752,-0.50752,-0.15774,1119.0
150,Medium,0.08,3,1509.2365209152572,10.061576806101714,1091.60870311042,7.277391354069474,390.23653091525694,2.601576872768381,0.29752,-0.50752,-0.15774,1119.0
150,Medium,0.08,4,1694.987825263083,11.299918835087224,1091.60870311042,7.277391354069474,575.9878352630833,3.8399189017538875,0.29752,-0.50752,-0.15774,1119.0
150,Medium,0.08,5,1829.7617383065624,12.198411588710414,1091.60870311042,7.277391354069474,710.7617483065624,4.7384116553770825,0.29752,-0.50752,-0.15774,1119.0
150,Medium,0.08,6,1920.5599991761283,12.803733327840849,1091.60870311042,7.277391354069474,801.5600091761281,5.343733394507523,0.29752,-0.50752,-0.15774,1119.0
150,Medium,0.08,7,1956.6573904804736,13.044382603203163,1091.60870311042,7.277391354069474,837.6574004804739,5.584382669869828,0.29752,-0.50752,-0.15774,1119.0
150,Medium,0.08,8,1988.1773904804754,13.2545159365365,1091.60870311042,7.277391354069474,869.177400480475,5.7945160032031655,0.29752,-0.50752,-0.15774,1119.0
150,Medium,0.09,3,1558.0160872796655,10.386773915197766,1091.60870311042,7.277391354069474,439.0160972796649,2.9267739818644336,0.29752,-0.50752,-0.15774,1119.0
150,Medium,0.09,4,1766.9863046709686,11.779908697806457,1091.60870311042,7.277391354069474,647.9863146709689,4.3199087644731256,0.29752,-0.50752,-0.15774,1119.0
150,Medium,0.09,5,1918.606956844881,12.790713045632545,1091.60870311042,7.277391354069474,799.6069668448812,5.330713112299208,0.29752,-0.50752,-0.15774,1119.0
150,Medium,0.09,6,2020.7550003231422,13.471700002154282,1091.60870311042,7.277391354069474,901.7550103231426,6.01170006882095,0.29752,-0.50752,-0.15774,1119.0
150,Medium,0.09,7,2061.364565540534,13.742430436936898,1091.60870311042,7.277391354069474,942.364575540534,6.282430503603559,0.29752,-0.50752,-0.15774,1119.0
150,Medium,0.09,8,2096.8245655405344,13.978830436936896,1091.60870311042,7.277391354069474,977.8245755405339,6.518830503603561,0.29752,-0.50752,-0.15774,1119.0
150,Medium,0.1,3,1606.795653644073,10.71197102429382,1091.60870311042,7.277391354069474,487.79566364407253,3.251971090960483,0.29752,-0.50752,-0.15774,1119.0
150,Medium,0.1,4,1838.9847840788536,12.259898560525697,1091.60870311042,7.277391354069474,719.9847940788544,4.799898627192364,0.29752,-0.50752,-0.15774,1119.0
150,Medium,0.1,5,2007.4521753832016,13.383014502554676,1091.60870311042,7.277391354069474,888.4521853832019,5.923014569221348,0.29752,-0.50752,-0.15774,1119.0
150,Medium,0.1,6,2120.95000147016,14.139666676467732,1091.60870311042,7.277391354069474,1001.9500114701601,6.679666743134402,0.29752,-0.50752,-0.15774,1119.0
150,Medium,0.1,7,2166.0717406005933,14.44047827067062,1091.60870311042,7.277391354069474,1047.0717506005935,6.980478337337289,0.29752,-0.50752,-0.15774,1119.0
150,Medium,0.1,8,2205.471740600594,14.703144937337298,1091.60870311042,7.277391354069474,1086.4717506005945,7.243145004003961,0.29752,-0.50752,-0.15774,1119.0
