I,epsilon,chi,undercover_norm,cons_norm,understaffing_norm,perf_norm
100,0,3,11.789999999999983,6.344851486769989,11.79,0.0
100,0,4,11.789999999999983,6.344851486769989,11.79,0.0
100,0,5,11.789999999999983,6.344851486769989,11.79,0.0
100,0,6,11.789999999999983,6.344851486769989,11.79,0.0
100,0,7,11.789999999999983,6.344851486769989,11.79,0.0
100,0,8,11.789999999999983,6.344851486769989,11.79,0.0
100,0.01,3,12.004665346629062,6.344851486769989,11.79,0.21466534662906303
100,0.01,4,12.098521782272629,6.344851486769989,11.79,0.3085217822726278
100,0.01,5,12.149038613955799,6.344851486769989,11.79,0.35903861395579567
100,0.01,6,12.177210891183522,6.344851486769989,11.79,0.38721089118351826
100,0.01,7,12.203969307025101,6.344851486769989,11.79,0.4139693070251025
100,0.01,8,12.24518712880728,6.344851486769989,11.79,0.45518712880728046
100,0.02,3,12.21933069325812,6.344851486769989,11.79,0.42933069325812606
100,0.02,4,12.407043564545257,6.344851486769989,11.79,0.6170435645452556
100,0.02,5,12.508077227911592,6.344851486769989,11.79,0.7180772279115913
100,0.02,6,12.564421782367035,6.344851486769989,11.79,0.7744217823670365
100,0.02,7,12.617938614050209,6.344851486769989,11.79,0.827938614050205
100,0.02,8,12.700374257614564,6.344851486769989,11.79,0.9103742576145609
100,0.03,3,12.433996039887193,6.344851486769989,11.79,0.6439960398871898
100,0.03,4,12.715565346817884,6.344851486769989,11.79,0.9255653468178815
100,0.03,5,12.867115841867381,6.344851486769989,11.79,1.077115841867387
100,0.03,6,12.951632673550554,6.344851486769989,11.79,1.1616326735505562
100,0.03,7,13.031907921075318,6.344851486769989,11.79,1.2419079210753081
100,0.03,8,13.155561386421839,6.344851486769989,11.79,1.3655613864218425
100,0.04,3,12.648661386516249,6.344851486769989,11.79,0.8586613865162521
100,0.04,4,13.024087129090512,6.344851486769989,11.79,1.234087129090511
100,0.04,5,13.226154455823181,6.344851486769989,11.79,1.4361544558231827
100,0.04,6,13.338843564734068,6.344851486769989,11.79,1.548843564734073
100,0.04,7,13.445877228100404,6.344851486769989,11.79,1.65587722810041
100,0.04,8,13.61074851522912,6.344851486769989,11.79,1.8207485152291218
100,0.05,3,12.863326733145318,6.344851486769989,11.79,1.073326733145315
100,0.05,4,13.332608911363137,6.344851486769989,11.79,1.5426089113631347
100,0.05,5,13.585193069778983,6.344851486769989,11.79,1.7951930697789793
100,0.05,6,13.726054455917597,6.344851486769989,11.79,1.936054455917595
100,0.05,7,13.859846535125515,6.344851486769989,11.79,2.069846535125515
100,0.05,8,14.065935644036404,6.344851486769989,11.79,2.2759356440364047
100,0.06,3,13.077992079774383,6.344851486769989,11.79,1.2879920797743796
100,0.06,4,13.641130693635766,6.344851486769989,11.79,1.851130693635763
100,0.06,5,13.94423168373477,6.344851486769989,11.79,2.154231683734774
100,0.06,6,14.113265347101112,6.344851486769989,11.79,2.3232653471011124
100,0.06,7,14.273815842150608,6.344851486769989,11.79,2.4838158421506162
100,0.06,8,14.521122772843682,6.344851486769989,11.79,2.731122772843685
100,0.07,3,13.29265742640344,6.344851486769989,11.79,1.5026574264034418
100,0.07,4,13.949652475908392,6.344851486769989,11.79,2.1596524759083913
100,0.07,5,14.30327029769057,6.344851486769989,11.79,2.5132702976905685
100,0.07,6,14.50047623828463,6.344851486769989,11.79,2.7104762382846275
100,0.07,7,14.68778514917572,6.344851486769989,11.79,2.8977851491757183
100,0.07,8,14.976309901650966,6.344851486769989,11.79,3.186309901650965
100,0.08,3,13.507322773032506,6.344851486769989,11.79,1.7173227730325042
100,0.08,4,14.258174258181025,6.344851486769989,11.79,2.468174258181022
100,0.08,5,14.66230891164637,6.344851486769989,11.79,2.8723089116463654
100,0.08,6,14.887687129468144,6.344851486769989,11.79,3.097687129468146
100,0.08,7,15.101754456200814,6.344851486769989,11.79,3.31175445620082
100,0.08,8,15.43149703045825,6.344851486769989,11.79,3.6414970304582437
100,0.09,3,13.721988119661571,6.344851486769989,11.79,1.9319881196615676
100,0.09,4,14.566696040453644,6.344851486769989,11.79,2.7766960404536456
100,0.09,5,15.021347525602165,6.344851486769989,11.79,3.23134752560216
100,0.09,6,15.274898020651662,6.344851486769989,11.79,3.4848980206516655
100,0.09,7,15.515723763225926,6.344851486769989,11.79,3.7257237632259175
100,0.09,8,15.886684159265524,6.344851486769989,11.79,4.096684159265525
100,0.1,3,13.93665346629063,6.344851486769989,11.79,2.14665346629063
100,0.1,4,14.875217822726267,6.344851486769989,11.79,3.0852178227262694
100,0.1,5,15.380386139557956,6.344851486769989,11.79,3.5903861395579586
100,0.1,6,15.66210891183519,6.344851486769989,11.79,3.87210891183519
100,0.1,7,15.92969307025103,6.344851486769989,11.79,4.13969307025103
100,0.1,8,16.341871288072806,6.344851486769989,11.79,4.551871288072809
